date,lat,lon,tmax
2005-04-12,41.5,-70.5,8.641104
2005-04-12,42.5,-71.5,11.280156
2005-04-12,42.5,-70.5,7.7969203
2005-04-13,41.5,-71.5,10.744944
2005-04-13,41.5,-70.5,8.611057
2005-04-13,42.5,-71.5,11.653074
2005-04-13,42.5,-70.5,8.311054
2005-04-14,41.5,-71.5,12.893759
2005-04-14,41.5,-70.5,10.648918
2005-04-14,42.5,-71.5,14.062658
2005-04-14,42.5,-70.5,10.62081
2005-04-15,41.5,-71.5,12.199706
2005-04-15,41.5,-70.5,10.074774
2005-04-15,42.5,-71.5,14.555323
2005-04-15,42.5,-70.5,10.601162
2005-04-16,41.5,-71.5,13.648373
2005-04-16,41.5,-70.5,11.189562
2005-04-16,42.5,-71.5,15.667292
2005-04-16,42.5,-70.5,11.646565
2005-04-17,41.5,-71.5,17.670727
2005-04-17,41.5,-70.5,14.975008
2005-04-17,42.5,-71.5,20.511702
2005-04-17,42.5,-70.5,16.698645
2005-04-18,41.5,-71.5,19.353884
2005-04-18,41.5,-70.5,16.685472
2005-04-18,42.5,-71.5,21.746267
2005-04-18,42.5,-70.5,17.772814
2005-04-19,41.5,-71.5,19.298038
2005-04-19,41.5,-70.5,16.900284
2005-04-19,42.5,-71.5,22.382553
2005-04-19,42.5,-70.5,18.431915
2005-04-20,41.5,-71.5,23.219463
2005-04-20,41.5,-70.5,20.561703
2005-04-20,42.5,-71.5,26.168583
2005-04-20,42.5,-70.5,22.640701
2005-04-21,41.5,-71.5,18.458426
2005-04-21,41.5,-70.5,15.462244
2005-04-21,42.5,-71.5,20.831772
2005-04-21,42.5,-70.5,15.939971
2005-04-22,41.5,-71.5,14.014624
2005-04-22,41.5,-70.5,11.440725
2005-04-22,42.5,-71.5,15.2633
2005-04-22,42.5,-70.5,11.576005
2005-04-23,41.5,-71.5,14.350563
2005-04-23,41.5,-70.5,12.098218
2005-04-23,42.5,-71.5,15.183145
2005-04-23,42.5,-70.5,11.115066
2005-04-24,41.5,-71.5,13.545362
2005-04-24,41.5,-70.5,12.07195
2005-04-24,42.5,-71.5,14.612246
2005-04-24,42.5,-70.5,11.5406
2005-04-25,41.5,-71.5,12.070029
2005-04-25,41.5,-70.5,9.995986
2005-04-25,42.5,-71.5,13.785787
2005-04-25,42.5,-70.5,10.151597
2005-04-26,41.5,-71.5,14.748938
2005-04-26,41.5,-70.5,13.063761
2005-04-26,42.5,-71.5,15.890264
2005-04-26,42.5,-70.5,13.193854
2005-04-27,41.5,-71.5,14.305545
2005-04-27,41.5,-70.5,11.995316
2005-04-27,42.5,-71.5,16.411982
2005-04-27,42.5,-70.5,12.246466
2005-04-28,41.5,-71.5,14.392688
2005-04-28,41.5,-70.5,12.182514
2005-04-28,42.5,-71.5,14.220074
2005-04-28,42.5,-70.5,10.66544
2005-04-29,41.5,-71.5,14.440823
2005-04-29,41.5,-70.5,12.466778
2005-04-29,42.5,-71.5,15.772219
2005-04-29,42.5,-70.5,12.584137
2005-04-30,41.5,-71.5,13.345528
2005-04-30,41.5,-70.5,11.294712
2005-04-30,42.5,-71.5,15.037446
2005-04-30,42.5,-70.5,11.6044445
2005-05-01,41.5,-71.5,13.554495
2005-05-01,41.5,-70.5,11.702804
2005-05-01,42.5,-71.5,13.958266
2005-05-01,42.5,-70.5,10.967346
2005-05-02,41.5,-71.5,14.107474
2005-05-02,41.5,-70.5,12.108391
2005-05-02,42.5,-71.5,15.348529
2005-05-02,42.5,-70.5,12.210328
2005-05-03,41.5,-71.5,13.616802
2005-05-03,41.5,-70.5,11.69225
2005-05-03,42.5,-71.5,14.871287
2005-05-03,42.5,-70.5,11.749063
2005-05-04,41.5,-71.5,13.89647
2005-05-04,41.5,-70.5,11.893348
2005-05-04,42.5,-71.5,14.043097
2005-05-04,42.5,-70.5,11.321598
2005-05-05,41.5,-71.5,14.639906
2005-05-05,41.5,-70.5,12.228802
2005-05-05,42.5,-71.5,15.265603
2005-05-05,42.5,-70.5,11.898375
2005-05-06,41.5,-71.5,14.068189
2005-05-06,41.5,-70.5,11.682369
2005-05-06,42.5,-71.5,15.467705
2005-05-06,42.5,-70.5,11.70071
2005-05-07,41.5,-71.5,11.571923
2005-05-07,41.5,-70.5,9.23251
2005-05-07,42.5,-71.5,12.873711
2005-05-07,42.5,-70.5,8.974617
2005-05-08,41.5,-71.5,11.973063
2005-05-08,41.5,-70.5,8.970432
2005-05-08,42.5,-71.5,11.5382
2005-05-08,42.5,-70.5,7.606097
2005-05-09,41.5,-71.5,14.5803
2005-05-09,41.5,-70.5,10.9789715
2005-05-09,42.5,-71.5,15.106304
2005-05-09,42.5,-70.5,10.846941
2005-05-10,41.5,-71.5,17.203909
2005-05-10,41.5,-70.5,14.020197
2005-05-10,42.5,-71.5,19.474663
2005-05-10,42.5,-70.5,14.706908
2005-05-11,41.5,-71.5,17.838451
2005-05-11,41.5,-70.5,14.671046
2005-05-11,42.5,-71.5,22.122532
2005-05-11,42.5,-70.5,16.465504
2005-05-12,41.5,-71.5,18.02602
2005-05-12,41.5,-70.5,15.005065
2005-05-12,42.5,-71.5,20.6648
2005-05-12,42.5,-70.5,15.539935
2005-05-13,41.5,-71.5,14.880751
2005-05-13,41.5,-70.5,12.638248
2005-05-13,42.5,-71.5,16.243263
2005-05-13,42.5,-70.5,12.770126
2005-05-14,41.5,-71.5,15.787538
2005-05-14,41.5,-70.5,12.950317
2005-05-14,42.5,-71.5,17.782797
2005-05-14,42.5,-70.5,13.296057
2005-05-15,41.5,-71.5,16.445927
2005-05-15,41.5,-70.5,13.282605
2005-05-15,42.5,-71.5,17.04766
2005-05-15,42.5,-70.5,12.073181
2005-05-16,41.5,-71.5,15.124966
2005-05-16,41.5,-70.5,12.154604
2005-05-16,42.5,-71.5,15.575649
2005-05-16,42.5,-70.5,10.811546
2005-05-17,41.5,-71.5,16.079428
2005-05-17,41.5,-70.5,13.055909
2005-05-17,42.5,-71.5,17.122929
2005-05-17,42.5,-70.5,12.387942
2005-05-18,41.5,-71.5,15.967382
2005-05-18,41.5,-70.5,12.991485
2005-05-18,42.5,-71.5,17.22052
2005-05-18,42.5,-70.5,12.607767
2005-05-19,41.5,-71.5,16.938814
2005-05-19,41.5,-70.5,14.358832
2005-05-19,42.5,-71.5,17.840458
2005-05-19,42.5,-70.5,13.728827
2005-05-20,41.5,-71.5,16.770916
2005-05-20,41.5,-70.5,14.98459
2005-05-20,42.5,-71.5,18.754711
2005-05-20,42.5,-70.5,15.150444
2005-05-21,41.5,-71.5,16.526281
2005-05-21,41.5,-70.5,13.218313
2005-05-21,42.5,-71.5,18.087963
2005-05-21,42.5,-70.5,13.085415
2005-05-22,41.5,-71.5,15.411813
2005-05-22,41.5,-70.5,12.382308
2005-05-22,42.5,-71.5,15.579133
2005-05-22,42.5,-70.5,10.943888
2005-05-23,41.5,-71.5,14.639031
2005-05-23,41.5,-70.5,12.269395
2005-05-23,42.5,-71.5,14.32943
2005-05-23,42.5,-70.5,10.4223995
2005-05-24,41.5,-71.5,13.284481
2005-05-24,41.5,-70.5,10.676451
2005-05-24,42.5,-71.5,13.070634
2005-05-24,42.5,-70.5,8.978704
2005-05-25,41.5,-71.5,11.580605
2005-05-25,41.5,-70.5,9.4221945
2005-05-25,42.5,-71.5,11.789317
2005-05-25,42.5,-70.5,8.130975
2005-05-26,41.5,-71.5,13.394913
2005-05-26,41.5,-70.5,10.731407
2005-05-26,42.5,-71.5,13.260909
2005-05-26,42.5,-70.5,9.392773
2005-05-27,41.5,-71.5,17.879017
2005-05-27,41.5,-70.5,15.071205
2005-05-27,42.5,-71.5,17.720936
2005-05-27,42.5,-70.5,13.655444
2005-05-28,41.5,-71.5,21.57588
2005-05-28,41.5,-70.5,19.51166
2005-05-28,42.5,-71.5,22.613802
2005-05-28,42.5,-70.5,18.906916
2005-05-29,41.5,-71.5,21.418442
2005-05-29,41.5,-70.5,19.115688
2005-05-29,42.5,-71.5,22.977835
2005-05-29,42.5,-70.5,18.75043
2005-05-30,41.5,-71.5,21.44024
2005-05-30,41.5,-70.5,18.973108
2005-05-30,42.5,-71.5,22.22264
2005-05-30,42.5,-70.5,18.029108
2005-05-31,41.5,-71.5,20.128864
2005-05-31,41.5,-70.5,16.816534
2005-05-31,42.5,-71.5,20.707233
2005-05-31,42.5,-70.5,15.178368
2005-06-01,41.5,-71.5,19.10328
2005-06-01,41.5,-70.5,16.174637
2005-06-01,42.5,-71.5,19.829288
2005-06-01,42.5,-70.5,15.222052
2005-06-02,41.5,-71.5,20.017378
2005-06-02,41.5,-70.5,17.353264
2005-06-02,42.5,-71.5,22.588316
2005-06-02,42.5,-70.5,17.863464
2005-06-03,41.5,-71.5,21.390453
2005-06-03,41.5,-70.5,19.180067
2005-06-03,42.5,-71.5,24.760296
2005-06-03,42.5,-70.5,20.489206
2005-06-04,41.5,-71.5,24.08419
2005-06-04,41.5,-70.5,21.64227
2005-06-04,42.5,-71.5,27.106525
2005-06-04,42.5,-70.5,22.575275
2005-06-05,41.5,-71.5,26.567728
2005-06-05,41.5,-70.5,23.625072
2005-06-05,42.5,-71.5,29.30204
2005-06-05,42.5,-70.5,24.192844
2005-06-06,41.5,-71.5,23.794003
2005-06-06,41.5,-70.5,20.46083
2005-06-06,42.5,-71.5,26.804146
2005-06-06,42.5,-70.5,20.104397
2005-06-07,41.5,-71.5,24.539598
2005-06-07,41.5,-70.5,21.37998
2005-06-07,42.5,-71.5,27.293997
2005-06-07,42.5,-70.5,22.474323
2005-06-08,41.5,-71.5,27.739298
2005-06-08,41.5,-70.5,24.603107
2005-06-08,42.5,-71.5,30.167826
2005-06-08,42.5,-70.5,25.130325
2005-06-09,41.5,-71.5,26.660088
2005-06-09,41.5,-70.5,23.442598
2005-06-09,42.5,-71.5,29.68599
2005-06-09,42.5,-70.5,23.732067
2005-06-10,41.5,-71.5,25.280724
2005-06-10,41.5,-70.5,22.278496
2005-06-10,42.5,-71.5,28.798164
2005-06-10,42.5,-70.5,23.765707
2005-06-11,41.5,-71.5,25.653023
2005-06-11,41.5,-70.5,22.61401
2005-06-11,42.5,-71.5,29.295614
2005-06-11,42.5,-70.5,24.482594
2005-06-12,41.5,-71.5,26.224041
2005-06-12,41.5,-70.5,23.18811
2005-06-12,42.5,-71.5,29.96492
2005-06-12,42.5,-70.5,24.741636
2005-06-13,41.5,-71.5,27.299751
2005-06-13,41.5,-70.5,24.890284
2005-06-13,42.5,-71.5,30.596691
2005-06-13,42.5,-70.5,26.130224
2005-06-14,41.5,-71.5,27.67289
2005-06-14,41.5,-70.5,24.592505
2005-06-14,42.5,-71.5,29.577593
2005-06-14,42.5,-70.5,24.456882
2005-06-15,41.5,-71.5,20.654602
2005-06-15,41.5,-70.5,16.360254
2005-06-15,42.5,-71.5,21.617794
2005-06-15,42.5,-70.5,14.544913
2005-06-16,41.5,-71.5,18.594667
2005-06-16,41.5,-70.5,15.961639
2005-06-16,42.5,-71.5,17.757444
2005-06-16,42.5,-70.5,13.113698
2005-06-17,41.5,-71.5,21.324171
2005-06-17,41.5,-70.5,18.915157
2005-06-17,42.5,-71.5,20.873497
2005-06-17,42.5,-70.5,16.14759
2005-06-18,41.5,-71.5,21.582935
2005-06-18,41.5,-70.5,18.584332
2005-06-18,42.5,-71.5,22.29102
2005-06-18,42.5,-70.5,16.810368
2005-06-19,41.5,-71.5,20.873896
2005-06-19,41.5,-70.5,17.935013
2005-06-19,42.5,-71.5,21.974009
2005-06-19,42.5,-70.5,17.123653
2005-06-20,41.5,-71.5,22.44512
2005-06-20,41.5,-70.5,19.795847
2005-06-20,42.5,-71.5,24.125622
2005-06-20,42.5,-70.5,19.535896
2005-06-21,41.5,-71.5,24.83797
2005-06-21,41.5,-70.5,22.188997
2005-06-21,42.5,-71.5,27.617271
2005-06-21,42.5,-70.5,22.989727
2005-06-22,41.5,-71.5,24.810938
2005-06-22,41.5,-70.5,21.640823
2005-06-22,42.5,-71.5,27.209171
2005-06-22,42.5,-70.5,22.108538
2005-06-23,41.5,-71.5,23.95297
2005-06-23,41.5,-70.5,20.876156
2005-06-23,42.5,-71.5,25.616644
2005-06-23,42.5,-70.5,20.63434
2005-06-24,41.5,-71.5,25.620995
2005-06-24,41.5,-70.5,22.790293
2005-06-24,42.5,-71.5,28.132833
2005-06-24,42.5,-70.5,23.474434
2005-06-25,41.5,-71.5,28.276814
2005-06-25,41.5,-70.5,25.729034
2005-06-25,42.5,-71.5,31.434216
2005-06-25,42.5,-70.5,27.088402
2005-06-26,41.5,-71.5,28.926903
2005-06-26,41.5,-70.5,26.296543
2005-06-26,42.5,-71.5,32.81591
2005-06-26,42.5,-70.5,27.96054
2005-06-27,41.5,-71.5,28.059214
2005-06-27,41.5,-70.5,25.343239
2005-06-27,42.5,-71.5,31.619694
2005-06-27,42.5,-70.5,25.869839
2005-06-28,41.5,-71.5,26.667133
2005-06-28,41.5,-70.5,23.769442
2005-06-28,42.5,-71.5,29.551609
2005-06-28,42.5,-70.5,24.221113
2005-06-29,41.5,-71.5,26.686028
2005-06-29,41.5,-70.5,24.246086
2005-06-29,42.5,-71.5,28.491825
2005-06-29,42.5,-70.5,24.618534
2005-06-30,41.5,-71.5,25.037254
2005-06-30,41.5,-70.5,22.331327
2005-06-30,42.5,-71.5,27.990135
2005-06-30,42.5,-70.5,23.068708
2005-07-01,41.5,-71.5,25.463606
2005-07-01,41.5,-70.5,22.1437
2005-07-01,42.5,-71.5,27.020256
2005-07-01,42.5,-70.5,21.197
2005-07-02,41.5,-71.5,25.78856
2005-07-02,41.5,-70.5,23.700619
2005-07-02,42.5,-71.5,26.825397
2005-07-02,42.5,-70.5,22.67101
2005-07-03,41.5,-71.5,25.304094
2005-07-03,41.5,-70.5,23.0151
2005-07-03,42.5,-71.5,26.877367
2005-07-03,42.5,-70.5,22.562744
2005-07-04,41.5,-71.5,25.409687
2005-07-04,41.5,-70.5,22.809637
2005-07-04,42.5,-71.5,27.440723
2005-07-04,42.5,-70.5,22.488823
2005-07-05,41.5,-71.5,25.82158
2005-07-05,41.5,-70.5,23.176191
2005-07-05,42.5,-71.5,28.663437
2005-07-05,42.5,-70.5,23.766027
2005-07-06,41.5,-71.5,25.24433
2005-07-06,41.5,-70.5,22.396347
2005-07-06,42.5,-71.5,27.340933
2005-07-06,42.5,-70.5,22.245216
2005-07-07,41.5,-71.5,22.356747
2005-07-07,41.5,-70.5,19.228174
2005-07-07,42.5,-71.5,23.584106
2005-07-07,42.5,-70.5,18.298683
2005-07-08,41.5,-71.5,20.545559
2005-07-08,41.5,-70.5,17.628016
2005-07-08,42.5,-71.5,21.291435
2005-07-08,42.5,-70.5,16.508059
2005-07-09,41.5,-71.5,23.890923
2005-07-09,41.5,-70.5,21.292896
2005-07-09,42.5,-71.5,23.332571
2005-07-09,42.5,-70.5,19.357952
2005-07-10,41.5,-71.5,28.40118
2005-07-10,41.5,-70.5,26.126884
2005-07-10,42.5,-71.5,28.979944
2005-07-10,42.5,-70.5,25.17542
2005-07-11,41.5,-71.5,30.027578
2005-07-11,41.5,-70.5,27.891287
2005-07-11,42.5,-71.5,31.697449
2005-07-11,42.5,-70.5,27.683588
2005-07-12,41.5,-71.5,27.566154
2005-07-12,41.5,-70.5,25.13745
2005-07-12,42.5,-71.5,29.723475
2005-07-12,42.5,-70.5,24.842043
2005-07-13,41.5,-71.5,25.132256
2005-07-13,41.5,-70.5,22.416033
2005-07-13,42.5,-71.5,27.427237
2005-07-13,42.5,-70.5,22.5129
2005-07-14,41.5,-71.5,26.679523
2005-07-14,41.5,-70.5,24.37974
2005-07-14,42.5,-71.5,28.185816
2005-07-14,42.5,-70.5,23.916548
2005-07-15,41.5,-71.5,27.769041
2005-07-15,41.5,-70.5,25.414232
2005-07-15,42.5,-71.5,29.522083
2005-07-15,42.5,-70.5,25.267849
2005-07-16,41.5,-71.5,27.483912
2005-07-16,41.5,-70.5,25.437101
2005-07-16,42.5,-71.5,29.694351
2005-07-16,42.5,-70.5,25.320517
2005-07-17,41.5,-71.5,27.159323
2005-07-17,41.5,-70.5,25.060366
2005-07-17,42.5,-71.5,29.172344
2005-07-17,42.5,-70.5,24.90034
2005-07-18,41.5,-71.5,27.396595
2005-07-18,41.5,-70.5,25.057547
2005-07-18,42.5,-71.5,29.20837
2005-07-18,42.5,-70.5,24.824991
2005-07-19,41.5,-71.5,29.840117
2005-07-19,41.5,-70.5,27.398653
2005-07-19,42.5,-71.5,31.286041
2005-07-19,42.5,-70.5,26.95209
2005-07-20,41.5,-71.5,30.25
2005-07-20,41.5,-70.5,28.47668
2005-07-20,42.5,-71.5,31.758688
2005-07-20,42.5,-70.5,28.093163
2005-07-21,41.5,-71.5,29.241405
2005-07-21,41.5,-70.5,27.219723
2005-07-21,42.5,-71.5,30.707333
2005-07-21,42.5,-70.5,26.768002
2005-07-22,41.5,-71.5,30.131796
2005-07-22,41.5,-70.5,28.199966
2005-07-22,42.5,-71.5,31.221157
2005-07-22,42.5,-70.5,27.482195
2005-07-23,41.5,-71.5,28.57244
2005-07-23,41.5,-70.5,26.5054
2005-07-23,42.5,-71.5,29.925714
2005-07-23,42.5,-70.5,25.9032
2005-07-24,41.5,-71.5,28.041702
2005-07-24,41.5,-70.5,25.721354
2005-07-24,42.5,-71.5,28.649124
2005-07-24,42.5,-70.5,24.6802
2005-07-25,41.5,-71.5,27.69966
2005-07-25,41.5,-70.5,25.659243
2005-07-25,42.5,-71.5,29.441929
2005-07-25,42.5,-70.5,25.35096
2005-07-26,41.5,-71.5,30.24483
2005-07-26,41.5,-70.5,28.214811
2005-07-26,42.5,-71.5,31.63141
2005-07-26,42.5,-70.5,27.828083
2005-07-27,41.5,-71.5,29.310339
2005-07-27,41.5,-70.5,27.135902
2005-07-27,42.5,-71.5,32.487495
2005-07-27,42.5,-70.5,28.118256
2005-07-28,41.5,-71.5,26.46379
2005-07-28,41.5,-70.5,23.99248
2005-07-28,42.5,-71.5,28.446028
2005-07-28,42.5,-70.5,23.866741
2005-07-29,41.5,-71.5,26.86832
2005-07-29,41.5,-70.5,25.0414
2005-07-29,42.5,-71.5,27.566313
2005-07-29,42.5,-70.5,23.996967
2005-07-30,41.5,-71.5,27.019346
2005-07-30,41.5,-70.5,24.851389
2005-07-30,42.5,-71.5,28.235268
2005-07-30,42.5,-70.5,24.060377
2005-07-31,41.5,-71.5,25.958921
2005-07-31,41.5,-70.5,23.731892
2005-07-31,42.5,-71.5,26.389328
2005-07-31,42.5,-70.5,22.295528
2005-08-01,41.5,-71.5,26.878592
2005-08-01,41.5,-70.5,25.013739
2005-08-01,42.5,-71.5,26.793282
2005-08-01,42.5,-70.5,23.673542
2005-08-02,41.5,-71.5,29.906805
2005-08-02,41.5,-70.5,27.49873
2005-08-02,42.5,-71.5,30.177975
2005-08-02,42.5,-70.5,26.604576
2005-08-03,41.5,-71.5,30.916418
2005-08-03,41.5,-70.5,28.370058
2005-08-03,42.5,-71.5,31.272247
2005-08-03,42.5,-70.5,27.07825
2005-08-04,41.5,-71.5,29.67102
2005-08-04,41.5,-70.5,27.256128
2005-08-04,42.5,-71.5,30.787563
2005-08-04,42.5,-70.5,26.31906
2005-08-05,41.5,-71.5,30.690617
2005-08-05,41.5,-70.5,28.144491
2005-08-05,42.5,-71.5,31.815878
2005-08-05,42.5,-70.5,27.759378
2005-08-06,41.5,-71.5,29.260338
2005-08-06,41.5,-70.5,26.729084
2005-08-06,42.5,-71.5,30.349928
2005-08-06,42.5,-70.5,26.263443
2005-08-07,41.5,-71.5,28.536001
2005-08-07,41.5,-70.5,26.4937
2005-08-07,42.5,-71.5,29.505165
2005-08-07,42.5,-70.5,25.954233
2005-08-08,41.5,-71.5,29.344488
2005-08-08,41.5,-70.5,27.325842
2005-08-08,42.5,-71.5,30.580984
2005-08-08,42.5,-70.5,27.059978
2005-08-09,41.5,-71.5,29.494156
2005-08-09,41.5,-70.5,27.47793
2005-08-09,42.5,-71.5,30.869883
2005-08-09,42.5,-70.5,27.184103
2005-08-10,41.5,-71.5,29.296051
2005-08-10,41.5,-70.5,27.055063
2005-08-10,42.5,-71.5,30.604383
2005-08-10,42.5,-70.5,26.988276
2005-08-11,41.5,-71.5,30.931564
2005-08-11,41.5,-70.5,28.620308
2005-08-11,42.5,-71.5,31.674282
2005-08-11,42.5,-70.5,27.847567
2005-08-12,41.5,-71.5,29.744991
2005-08-12,41.5,-70.5,27.565994
2005-08-12,42.5,-71.5,30.677267
2005-08-12,42.5,-70.5,26.594793
2005-08-13,41.5,-71.5,30.806343
2005-08-13,41.5,-70.5,28.774044
2005-08-13,42.5,-71.5,31.817993
2005-08-13,42.5,-70.5,28.192541
2005-08-14,41.5,-71.5,30.287413
2005-08-14,41.5,-70.5,28.33514
2005-08-14,42.5,-71.5,31.42529
2005-08-14,42.5,-70.5,27.432606
2005-08-15,41.5,-71.5,26.47224
2005-08-15,41.5,-70.5,24.379536
2005-08-15,42.5,-71.5,26.577625
2005-08-15,42.5,-70.5,22.656773
2005-08-16,41.5,-71.5,24.763937
2005-08-16,41.5,-70.5,23.057194
2005-08-16,42.5,-71.5,24.970505
2005-08-16,42.5,-70.5,21.722883
2005-08-17,41.5,-71.5,28.088295
2005-08-17,41.5,-70.5,26.05663
2005-08-17,42.5,-71.5,28.100368
2005-08-17,42.5,-70.5,24.939802
2005-08-18,41.5,-71.5,26.658821
2005-08-18,41.5,-70.5,24.754848
2005-08-18,42.5,-71.5,27.264565
2005-08-18,42.5,-70.5,23.839777
2005-08-19,41.5,-71.5,25.892162
2005-08-19,41.5,-70.5,24.21495
2005-08-19,42.5,-71.5,26.232773
2005-08-19,42.5,-70.5,22.817188
2005-08-20,41.5,-71.5,26.886053
2005-08-20,41.5,-70.5,25.150063
2005-08-20,42.5,-71.5,26.603933
2005-08-20,42.5,-70.5,22.88822
2005-08-21,41.5,-71.5,28.78464
2005-08-21,41.5,-70.5,26.848831
2005-08-21,42.5,-71.5,28.70109
2005-08-21,42.5,-70.5,25.560772
2005-08-22,41.5,-71.5,29.434454
2005-08-22,41.5,-70.5,27.716946
2005-08-22,42.5,-71.5,29.677322
2005-08-22,42.5,-70.5,26.636879
2005-08-23,41.5,-71.5,27.502026
2005-08-23,41.5,-70.5,26.13794
2005-08-23,42.5,-71.5,27.361465
2005-08-23,42.5,-70.5,24.591675
2005-08-24,41.5,-71.5,26.107138
2005-08-24,41.5,-70.5,24.591187
2005-08-24,42.5,-71.5,25.597414
2005-08-24,42.5,-70.5,22.675495
2005-08-25,41.5,-71.5,26.077686
2005-08-25,41.5,-70.5,24.489563
2005-08-25,42.5,-71.5,26.011402
2005-08-25,42.5,-70.5,22.986258
2005-08-26,41.5,-71.5,27.609789
2005-08-26,41.5,-70.5,26.317125
2005-08-26,42.5,-71.5,27.901577
2005-08-26,42.5,-70.5,25.147064
2005-08-27,41.5,-71.5,27.5609
2005-08-27,41.5,-70.5,26.035965
2005-08-27,42.5,-71.5,28.465115
2005-08-27,42.5,-70.5,25.489906
2005-08-28,41.5,-71.5,27.333233
2005-08-28,41.5,-70.5,25.566092
2005-08-28,42.5,-71.5,27.861416
2005-08-28,42.5,-70.5,24.835674
2005-08-29,41.5,-71.5,27.0046
2005-08-29,41.5,-70.5,25.131609
2005-08-29,42.5,-71.5,27.503923
2005-08-29,42.5,-70.5,24.47514
2005-08-30,41.5,-71.5,26.223503
2005-08-30,41.5,-70.5,24.235441
2005-08-30,42.5,-71.5,27.014803
2005-08-30,42.5,-70.5,23.23884
2005-08-31,41.5,-71.5,26.541676
2005-08-31,41.5,-70.5,25.088863
2005-08-31,42.5,-71.5,26.67062
2005-08-31,42.5,-70.5,23.756811
2005-09-01,41.5,-71.5,27.49263
2005-09-01,41.5,-70.5,26.091478
2005-09-01,42.5,-71.5,27.901787
2005-09-01,42.5,-70.5,25.33562
2005-09-02,41.5,-71.5,28.163582
2005-09-02,41.5,-70.5,26.644306
2005-09-02,42.5,-71.5,28.32261
2005-09-02,42.5,-70.5,25.800505
2005-09-03,41.5,-71.5,27.51528
2005-09-03,41.5,-70.5,25.860786
2005-09-03,42.5,-71.5,27.704523
2005-09-03,42.5,-70.5,24.96988
2005-09-04,41.5,-71.5,26.425552
2005-09-04,41.5,-70.5,24.427132
2005-09-04,42.5,-71.5,26.24423
2005-09-04,42.5,-70.5,23.148746
2005-09-05,41.5,-71.5,25.722616
2005-09-05,41.5,-70.5,23.934332
2005-09-05,42.5,-71.5,25.560112
2005-09-05,42.5,-70.5,22.416224
2005-09-06,41.5,-71.5,25.238459
2005-09-06,41.5,-70.5,23.535803
2005-09-06,42.5,-71.5,25.724155
2005-09-06,42.5,-70.5,22.712679
2005-09-07,41.5,-71.5,25.868881
2005-09-07,41.5,-70.5,23.631405
2005-09-07,42.5,-71.5,26.989649
2005-09-07,42.5,-70.5,23.79768
2005-09-08,41.5,-71.5,26.993273
2005-09-08,41.5,-70.5,25.007118
2005-09-08,42.5,-71.5,28.161774
2005-09-08,42.5,-70.5,24.904644
2005-09-09,41.5,-71.5,25.97129
2005-09-09,41.5,-70.5,24.005768
2005-09-09,42.5,-71.5,26.742006
2005-09-09,42.5,-70.5,23.48029
2005-09-10,41.5,-71.5,24.473564
2005-09-10,41.5,-70.5,22.461615
2005-09-10,42.5,-71.5,24.181145
2005-09-10,42.5,-70.5,21.082016
2005-09-11,41.5,-71.5,24.036646
2005-09-11,41.5,-70.5,22.377417
2005-09-11,42.5,-71.5,23.846277
2005-09-11,42.5,-70.5,21.025356
2005-09-12,41.5,-71.5,27.93923
2005-09-12,41.5,-70.5,26.639025
2005-09-12,42.5,-71.5,28.137955
2005-09-12,42.5,-70.5,26.121788
2005-09-13,41.5,-71.5,28.608543
2005-09-13,41.5,-70.5,26.806446
2005-09-13,42.5,-71.5,29.65934
2005-09-13,42.5,-70.5,26.302864
2005-09-14,41.5,-71.5,27.344105
2005-09-14,41.5,-70.5,25.38596
2005-09-14,42.5,-71.5,28.854578
2005-09-14,42.5,-70.5,25.109604
2005-09-15,41.5,-71.5,26.363277
2005-09-15,41.5,-70.5,24.551859
2005-09-15,42.5,-71.5,27.113792
2005-09-15,42.5,-70.5,23.810797
2005-09-16,41.5,-71.5,23.447945
2005-09-16,41.5,-70.5,21.761269
2005-09-16,42.5,-71.5,23.530407
2005-09-16,42.5,-70.5,20.3943
2005-09-17,41.5,-71.5,23.426025
2005-09-17,41.5,-70.5,21.479446
2005-09-17,42.5,-71.5,22.391893
2005-09-17,42.5,-70.5,19.413506
2005-09-18,41.5,-71.5,24.23424
2005-09-18,41.5,-70.5,22.490433
2005-09-18,42.5,-71.5,23.70281
2005-09-18,42.5,-70.5,20.649544
2005-09-19,41.5,-71.5,25.35271
2005-09-19,41.5,-70.5,23.869177
2005-09-19,42.5,-71.5,25.32732
2005-09-19,42.5,-70.5,22.999733
2005-09-20,41.5,-71.5,24.913008
2005-09-20,41.5,-70.5,23.374447
2005-09-20,42.5,-71.5,25.351036
2005-09-20,42.5,-70.5,22.582075
2005-09-21,41.5,-71.5,25.082527
2005-09-21,41.5,-70.5,23.814945
2005-09-21,42.5,-71.5,25.094297
2005-09-21,42.5,-70.5,23.022825
2005-09-22,41.5,-71.5,25.852198
2005-09-22,41.5,-70.5,24.543385
2005-09-22,42.5,-71.5,26.702826
2005-09-22,42.5,-70.5,24.367958
2005-09-23,41.5,-71.5,26.048378
2005-09-23,41.5,-70.5,24.691387
2005-09-23,42.5,-71.5,26.57106
2005-09-23,42.5,-70.5,24.155188
2005-09-24,41.5,-71.5,22.697783
2005-09-24,41.5,-70.5,20.97758
2005-09-24,42.5,-71.5,22.87457
2005-09-24,42.5,-70.5,20.126675
2005-09-25,41.5,-71.5,20.773535
2005-09-25,41.5,-70.5,19.411133
