date,lat,lon,tmin
2003-11-11,41.5,-71.5,-5.4316406
2003-11-11,41.5,-70.5,-4.730251
2003-11-11,42.5,-71.5,-7.2484517
2003-11-11,42.5,-70.5,-5.9178004
2003-11-12,41.5,-71.5,3.4287243
2003-11-12,41.5,-70.5,3.6859288
2003-11-12,42.5,-71.5,-0.82216454
2003-11-12,42.5,-70.5,1.0337318
2003-11-13,41.5,-71.5,2.3498125
2003-11-13,41.5,-70.5,2.4558496
2003-11-13,42.5,-71.5,1.2945018
2003-11-13,42.5,-70.5,1.855843
2003-11-14,41.5,-71.5,-2.2015114
2003-11-14,41.5,-70.5,-2.454202
2003-11-14,42.5,-71.5,-3.66609
2003-11-14,42.5,-70.5,-3.4204602
2003-11-15,41.5,-71.5,-3.2106478
2003-11-15,41.5,-70.5,-3.2039907
2003-11-15,42.5,-71.5,-5.1924133
2003-11-15,42.5,-70.5,-4.702405
2003-11-16,41.5,-71.5,-5.0671825
2003-11-16,41.5,-70.5,-4.4076166
2003-11-16,42.5,-71.5,-6.9633923
2003-11-16,42.5,-70.5,-5.748602
2003-11-17,41.5,-71.5,-0.40981388
2003-11-17,41.5,-70.5,-1.2325374
2003-11-17,42.5,-71.5,-4.0773087
2003-11-17,42.5,-70.5,-3.6623383
2003-11-18,41.5,-71.5,-0.07260287
2003-11-18,41.5,-70.5,-1.1794026
2003-11-18,42.5,-71.5,-2.7317998
2003-11-18,42.5,-70.5,-3.0206013
2003-11-19,41.5,-71.5,3.3460565
2003-11-19,41.5,-70.5,2.097013
2003-11-19,42.5,-71.5,0.6645274
2003-11-19,42.5,-70.5,0.83568525
2003-11-20,41.5,-71.5,3.787761
2003-11-20,41.5,-70.5,3.8524232
2003-11-20,42.5,-71.5,3.2369027
2003-11-20,42.5,-70.5,4.0575433
2003-11-21,41.5,-71.5,1.4906559
2003-11-21,41.5,-70.5,2.0597582
2003-11-21,42.5,-71.5,0.5071492
2003-11-21,42.5,-70.5,1.9267192
2003-11-22,41.5,-71.5,0.0734117
2003-11-22,41.5,-70.5,0.7184541
2003-11-22,42.5,-71.5,-1.7070422
2003-11-22,42.5,-70.5,-0.31500196
2003-11-23,41.5,-71.5,-1.8773301
2003-11-23,41.5,-70.5,-1.0787904
2003-11-23,42.5,-71.5,-4.053178
2003-11-23,42.5,-70.5,-2.437867
2003-11-24,41.5,-71.5,-2.317274
2003-11-24,41.5,-70.5,-1.7863051
2003-11-24,42.5,-71.5,-4.4533114
2003-11-24,42.5,-70.5,-3.1053596
2003-11-25,41.5,-71.5,-2.7649615
2003-11-25,41.5,-70.5,-2.0838106
2003-11-25,42.5,-71.5,-4.214002
2003-11-25,42.5,-70.5,-2.4242098
2003-11-26,41.5,-71.5,-5.3783607
2003-11-26,41.5,-70.5,-4.591604
2003-11-26,42.5,-71.5,-6.648799
2003-11-26,42.5,-70.5,-5.197612
2003-11-27,41.5,-71.5,-2.81731
2003-11-27,41.5,-70.5,-1.7319005
2003-11-27,42.5,-71.5,-4.4157357
2003-11-27,42.5,-70.5,-2.5747871
2003-11-28,41.5,-71.5,2.7154284
2003-11-28,41.5,-70.5,2.8026621
2003-11-28,42.5,-71.5,-0.5713186
2003-11-28,42.5,-70.5,1.108819
2003-11-29,41.5,-71.5,1.094552
2003-11-29,41.5,-70.5,1.1863163
2003-11-29,42.5,-71.5,-0.24852562
2003-11-29,42.5,-70.5,0.6026075
2003-11-30,41.5,-71.5,-0.7545681
2003-11-30,41.5,-70.5,-0.47959828
2003-11-30,42.5,-71.5,-1.845253
2003-11-30,42.5,-70.5,-0.9057493
2003-12-01,41.5,-71.5,-1.5310988
2003-12-01,41.5,-70.5,-0.8793893
2003-12-01,42.5,-71.5,-3.0832653
2003-12-01,42.5,-70.5,-1.4932704
2003-12-02,41.5,-71.5,-8.245028
2003-12-02,41.5,-70.5,-8.044225
2003-12-02,42.5,-71.5,-9.788836
2003-12-02,42.5,-70.5,-8.743769
2003-12-03,41.5,-71.5,-11.978708
2003-12-03,41.5,-70.5,-11.417903
2003-12-03,42.5,-71.5,-14.045634
2003-12-03,42.5,-70.5,-12.235355
2003-12-04,41.5,-71.5,-10.993203
2003-12-04,41.5,-70.5,-9.980963
2003-12-04,42.5,-71.5,-13.64709
2003-12-04,42.5,-70.5,-11.358231
2003-12-05,41.5,-71.5,-10.568211
2003-12-05,41.5,-70.5,-9.823339
2003-12-05,42.5,-71.5,-14.951012
2003-12-05,42.5,-70.5,-12.78473
2003-12-06,41.5,-71.5,-7.780737
2003-12-06,41.5,-70.5,-6.4692497
2003-12-06,42.5,-71.5,-11.855085
2003-12-06,42.5,-70.5,-9.42569
2003-12-07,41.5,-71.5,-7.0005007
2003-12-07,41.5,-70.5,-5.754518
2003-12-07,42.5,-71.5,-8.670384
2003-12-07,42.5,-70.5,-6.4371953
2003-12-08,41.5,-71.5,-8.200569
2003-12-08,41.5,-70.5,-6.9923396
2003-12-08,42.5,-71.5,-10.125193
2003-12-08,42.5,-70.5,-7.7006917
2003-12-09,41.5,-71.5,-10.437397
2003-12-09,41.5,-70.5,-8.564978
2003-12-09,42.5,-71.5,-15.89246
2003-12-09,42.5,-70.5,-12.210226
2003-12-10,41.5,-71.5,-5.8614044
2003-12-10,41.5,-70.5,-5.5103498
2003-12-10,42.5,-71.5,-10.383104
2003-12-10,42.5,-70.5,-8.641581
2003-12-11,41.5,-71.5,-0.15327406
2003-12-11,41.5,-70.5,0.012756348
2003-12-11,42.5,-71.5,-2.7861514
2003-12-11,42.5,-70.5,-1.1424956
2003-12-12,41.5,-71.5,-2.9600375
2003-12-12,41.5,-70.5,-2.4761004
2003-12-12,42.5,-71.5,-4.153575
2003-12-12,42.5,-70.5,-2.6840339
2003-12-13,41.5,-71.5,-7.9414215
2003-12-13,41.5,-70.5,-7.67177
2003-12-13,42.5,-71.5,-10.391869
2003-12-13,42.5,-70.5,-9.055771
2003-12-14,41.5,-71.5,-9.578822
2003-12-14,41.5,-70.5,-9.301439
2003-12-14,42.5,-71.5,-14.056992
2003-12-14,42.5,-70.5,-12.380199
2003-12-15,41.5,-71.5,-5.9764366
2003-12-15,41.5,-70.5,-5.2072043
2003-12-15,42.5,-71.5,-8.987273
2003-12-15,42.5,-70.5,-6.6422925
2003-12-16,41.5,-71.5,-6.8611155
2003-12-16,41.5,-70.5,-5.4803114
2003-12-16,42.5,-71.5,-9.651629
2003-12-16,42.5,-70.5,-6.844233
2003-12-17,41.5,-71.5,-3.9656932
2003-12-17,41.5,-70.5,-3.0665
2003-12-17,42.5,-71.5,-8.737918
2003-12-17,42.5,-70.5,-5.777885
2003-12-18,41.5,-71.5,-3.5091012
2003-12-18,41.5,-70.5,-2.7759356
2003-12-18,42.5,-71.5,-4.464691
2003-12-18,42.5,-70.5,-2.5688782
2003-12-19,41.5,-71.5,-6.571166
2003-12-19,41.5,-70.5,-5.4473886
2003-12-19,42.5,-71.5,-7.878975
2003-12-19,42.5,-70.5,-5.855504
2003-12-20,41.5,-71.5,-7.244108
2003-12-20,41.5,-70.5,-6.4607954
2003-12-20,42.5,-71.5,-8.99147
2003-12-20,42.5,-70.5,-7.1393604
2003-12-21,41.5,-71.5,-9.708269
2003-12-21,41.5,-70.5,-8.729629
2003-12-21,42.5,-71.5,-12.552782
2003-12-21,42.5,-70.5,-10.420952
2003-12-22,41.5,-71.5,-4.886631
2003-12-22,41.5,-70.5,-3.4159381
2003-12-22,42.5,-71.5,-8.590497
2003-12-22,42.5,-70.5,-5.211753
2003-12-23,41.5,-71.5,-1.3660364
2003-12-23,41.5,-70.5,-0.26693058
2003-12-23,42.5,-71.5,-4.5748377
2003-12-23,42.5,-70.5,-1.8096328
2003-12-24,41.5,-71.5,1.5873561
2003-12-24,41.5,-70.5,2.100646
2003-12-24,42.5,-71.5,-1.5203733
2003-12-24,42.5,-70.5,0.59908724
2003-12-25,41.5,-71.5,0.19317055
2003-12-25,41.5,-70.5,1.0644922
2003-12-25,42.5,-71.5,-0.4035921
2003-12-25,42.5,-70.5,1.5379667
2003-12-26,41.5,-71.5,-3.1519423
2003-12-26,41.5,-70.5,-2.559122
2003-12-26,42.5,-71.5,-3.0256333
2003-12-26,42.5,-70.5,-1.768034
2003-12-27,41.5,-71.5,-3.337758
2003-12-27,41.5,-70.5,-2.9018633
2003-12-27,42.5,-71.5,-5.10308
2003-12-27,42.5,-70.5,-3.3251038
2003-12-28,41.5,-71.5,-6.6981444
2003-12-28,41.5,-70.5,-5.4436355
2003-12-28,42.5,-71.5,-8.601553
2003-12-28,42.5,-70.5,-6.2574487
2003-12-29,41.5,-71.5,-4.781933
2003-12-29,41.5,-70.5,-3.1243913
2003-12-29,42.5,-71.5,-7.115282
2003-12-29,42.5,-70.5,-4.3365803
2003-12-30,41.5,-71.5,-1.9296045
2003-12-30,41.5,-70.5,-0.46601725
2003-12-30,42.5,-71.5,-4.2296314
2003-12-30,42.5,-70.5,-1.4952302
2003-12-31,41.5,-71.5,-1.5767245
2003-12-31,41.5,-70.5,-0.743371
2003-12-31,42.5,-71.5,-2.2049446
2003-12-31,42.5,-70.5,-0.49689102
2004-01-01,41.5,-71.5,-2.6871862
2004-01-01,41.5,-70.5,-2.136516
2004-01-01,42.5,-71.5,-3.0616684
2004-01-01,42.5,-70.5,-1.6492233
2004-01-02,41.5,-71.5,-5.5972357
2004-01-02,41.5,-70.5,-5.396903
2004-01-02,42.5,-71.5,-6.6444664
2004-01-02,42.5,-70.5,-5.650437
2004-01-03,41.5,-71.5,-1.8978186
2004-01-03,41.5,-70.5,-1.7312326
2004-01-03,42.5,-71.5,-3.4060068
2004-01-03,42.5,-70.5,-2.4115067
2004-01-04,41.5,-71.5,-0.28381872
2004-01-04,41.5,-70.5,-0.03680563
2004-01-04,42.5,-71.5,-1.4655333
2004-01-04,42.5,-70.5,-0.26012707
2004-01-05,41.5,-71.5,-2.0703373
2004-01-05,41.5,-70.5,-1.8806415
2004-01-05,42.5,-71.5,-3.5477695
2004-01-05,42.5,-70.5,-2.4572992
2004-01-06,41.5,-71.5,-6.0276027
2004-01-06,41.5,-70.5,-5.6109047
2004-01-06,42.5,-71.5,-7.4869623
2004-01-06,42.5,-70.5,-6.024991
2004-01-07,41.5,-71.5,-11.668383
2004-01-07,41.5,-70.5,-11.1617985
2004-01-07,42.5,-71.5,-13.322954
2004-01-07,42.5,-70.5,-11.661381
2004-01-08,41.5,-71.5,-13.151949
2004-01-08,41.5,-70.5,-13.197479
2004-01-08,42.5,-71.5,-16.753984
2004-01-08,42.5,-70.5,-15.916473
2004-01-09,41.5,-71.5,-18.422613
2004-01-09,41.5,-70.5,-17.856606
2004-01-09,42.5,-71.5,-21.997917
2004-01-09,42.5,-70.5,-20.208914
2004-01-10,41.5,-71.5,-20.20098
2004-01-10,41.5,-70.5,-18.87946
2004-01-10,42.5,-71.5,-23.28052
2004-01-10,42.5,-70.5,-21.118536
2004-01-11,41.5,-71.5,-19.529663
2004-01-11,41.5,-70.5,-18.067183
2004-01-11,42.5,-71.5,-22.664955
2004-01-11,42.5,-70.5,-20.236149
2004-01-12,41.5,-71.5,-9.149676
2004-01-12,41.5,-70.5,-8.29615
2004-01-12,42.5,-71.5,-12.697509
2004-01-12,42.5,-70.5,-10.223811
2004-01-13,41.5,-71.5,-9.610509
2004-01-13,41.5,-70.5,-9.076792
2004-01-13,42.5,-71.5,-11.310579
2004-01-13,42.5,-70.5,-9.794936
2004-01-14,41.5,-71.5,-20.09926
2004-01-14,41.5,-70.5,-19.909626
2004-01-14,42.5,-71.5,-23.802639
2004-01-14,42.5,-70.5,-22.427057
2004-01-15,41.5,-71.5,-20.509594
2004-01-15,41.5,-70.5,-19.837925
2004-01-15,42.5,-71.5,-23.72469
2004-01-15,42.5,-70.5,-21.89516
2004-01-16,41.5,-71.5,-22.430935
2004-01-16,41.5,-70.5,-22.333656
2004-01-16,42.5,-71.5,-24.81343
2004-01-16,42.5,-70.5,-23.677952
2004-01-17,41.5,-71.5,-14.526915
2004-01-17,41.5,-70.5,-13.859026
2004-01-17,42.5,-71.5,-17.881334
2004-01-17,42.5,-70.5,-15.105261
2004-01-18,41.5,-71.5,-7.4598727
2004-01-18,41.5,-70.5,-6.629263
2004-01-18,42.5,-71.5,-9.136892
2004-01-18,42.5,-70.5,-7.2219005
2004-01-19,41.5,-71.5,-9.740884
2004-01-19,41.5,-70.5,-9.341653
2004-01-19,42.5,-71.5,-10.365455
2004-01-19,42.5,-70.5,-9.286362
2004-01-20,41.5,-71.5,-12.224441
2004-01-20,41.5,-70.5,-11.460451
2004-01-20,42.5,-71.5,-13.192754
2004-01-20,42.5,-70.5,-11.453983
2004-01-21,41.5,-71.5,-13.4747505
2004-01-21,41.5,-70.5,-12.850803
2004-01-21,42.5,-71.5,-14.178542
2004-01-21,42.5,-70.5,-12.808091
2004-01-22,41.5,-71.5,-14.1923065
2004-01-22,41.5,-70.5,-13.146008
2004-01-22,42.5,-71.5,-15.327866
2004-01-22,42.5,-70.5,-13.394595
2004-01-23,41.5,-71.5,-14.143167
2004-01-23,41.5,-70.5,-13.3573265
2004-01-23,42.5,-71.5,-15.1453495
2004-01-23,42.5,-70.5,-13.579938
2004-01-24,41.5,-71.5,-16.172869
2004-01-24,41.5,-70.5,-15.527429
2004-01-24,42.5,-71.5,-19.196371
2004-01-24,42.5,-70.5,-17.468857
2004-01-25,41.5,-71.5,-19.353367
2004-01-25,41.5,-70.5,-18.878817
2004-01-25,42.5,-71.5,-21.702002
2004-01-25,42.5,-70.5,-20.31572
2004-01-26,41.5,-71.5,-16.850273
2004-01-26,41.5,-70.5,-16.592634
2004-01-26,42.5,-71.5,-20.487452
2004-01-26,42.5,-70.5,-19.075027
2004-01-27,41.5,-71.5,-12.943102
2004-01-27,41.5,-70.5,-12.645252
2004-01-27,42.5,-71.5,-16.459295
2004-01-27,42.5,-70.5,-15.321696
2004-01-28,41.5,-71.5,-10.1975355
2004-01-28,41.5,-70.5,-9.604743
2004-01-28,42.5,-71.5,-11.888597
2004-01-28,42.5,-70.5,-10.772921
2004-01-29,41.5,-71.5,-10.013361
2004-01-29,41.5,-70.5,-9.543903
2004-01-29,42.5,-71.5,-10.062031
2004-01-29,42.5,-70.5,-9.211109
2004-01-30,41.5,-71.5,-12.786482
2004-01-30,41.5,-70.5,-11.994501
2004-01-30,42.5,-71.5,-13.249002
2004-01-30,42.5,-70.5,-12.109525
2004-01-31,41.5,-71.5,-12.663675
2004-01-31,41.5,-70.5,-12.688879
2004-01-31,42.5,-71.5,-13.886452
2004-01-31,42.5,-70.5,-13.623573
2004-02-01,41.5,-71.5,-12.996092
2004-02-01,41.5,-70.5,-12.413389
2004-02-01,42.5,-71.5,-14.288033
2004-02-01,42.5,-70.5,-12.84741
2004-02-02,41.5,-71.5,-12.014436
2004-02-02,41.5,-70.5,-10.785124
2004-02-02,42.5,-71.5,-13.838383
2004-02-02,42.5,-70.5,-11.253686
2004-02-03,41.5,-71.5,-11.436129
2004-02-03,41.5,-70.5,-10.085646
2004-02-03,42.5,-71.5,-13.076441
2004-02-03,42.5,-70.5,-10.858738
2004-02-04,41.5,-71.5,-4.224868
2004-02-04,41.5,-70.5,-3.7611022
2004-02-04,42.5,-71.5,-5.9286227
2004-02-04,42.5,-70.5,-4.128314
2004-02-05,41.5,-71.5,-6.8599544
2004-02-05,41.5,-70.5,-6.4748697
2004-02-05,42.5,-71.5,-6.901071
2004-02-05,42.5,-70.5,-6.2995844
2004-02-06,41.5,-71.5,-5.439193
2004-02-06,41.5,-70.5,-5.2067285
2004-02-06,42.5,-71.5,-6.018988
2004-02-06,42.5,-70.5,-5.467437
2004-02-07,41.5,-71.5,-4.287116
2004-02-07,41.5,-70.5,-4.2806425
2004-02-07,42.5,-71.5,-5.083414
2004-02-07,42.5,-70.5,-4.481583
2004-02-08,41.5,-71.5,-10.993488
2004-02-08,41.5,-70.5,-10.8106365
2004-02-08,42.5,-71.5,-12.582886
2004-02-08,42.5,-70.5,-11.780972
2004-02-09,41.5,-71.5,-8.8738785
2004-02-09,41.5,-70.5,-8.373424
2004-02-09,42.5,-71.5,-11.661581
2004-02-09,42.5,-70.5,-10.075783
2004-02-10,41.5,-71.5,-4.247929
2004-02-10,41.5,-70.5,-3.7185664
2004-02-10,42.5,-71.5,-6.1184916
2004-02-10,42.5,-70.5,-4.45893
2004-02-11,41.5,-71.5,-5.6422825
2004-02-11,41.5,-70.5,-5.332922
2004-02-11,42.5,-71.5,-6.0568147
2004-02-11,42.5,-70.5,-5.1714687
2004-02-12,41.5,-71.5,-10.193011
2004-02-12,41.5,-70.5,-9.7627535
2004-02-12,42.5,-71.5,-12.620155
2004-02-12,42.5,-70.5,-11.341683
2004-02-13,41.5,-71.5,-6.2931423
2004-02-13,41.5,-70.5,-5.83079
2004-02-13,42.5,-71.5,-8.369759
2004-02-13,42.5,-70.5,-6.97664
2004-02-14,41.5,-71.5,-4.1795874
2004-02-14,41.5,-70.5,-4.0677047
2004-02-14,42.5,-71.5,-4.580762
2004-02-14,42.5,-70.5,-4.0609374
2004-02-15,41.5,-71.5,-11.58094
2004-02-15,41.5,-70.5,-11.527548
2004-02-15,42.5,-71.5,-13.8314495
2004-02-15,42.5,-70.5,-13.365915
2004-02-16,41.5,-71.5,-15.2847
2004-02-16,41.5,-70.5,-14.141066
2004-02-16,42.5,-71.5,-19.011347
2004-02-16,42.5,-70.5,-16.512926
2004-02-17,41.5,-71.5,-13.303358
2004-02-17,41.5,-70.5,-12.304556
2004-02-17,42.5,-71.5,-17.35794
2004-02-17,42.5,-70.5,-15.299362
2004-02-18,41.5,-71.5,-7.632211
2004-02-18,41.5,-70.5,-7.206603
2004-02-18,42.5,-71.5,-10.838173
2004-02-18,42.5,-70.5,-9.033867
2004-02-19,41.5,-71.5,-7.0972977
2004-02-19,41.5,-70.5,-6.89609
2004-02-19,42.5,-71.5,-9.084135
2004-02-19,42.5,-70.5,-7.8181057
2004-02-20,41.5,-71.5,-7.698444
2004-02-20,41.5,-70.5,-7.1705766
2004-02-20,42.5,-71.5,-8.788612
2004-02-20,42.5,-70.5,-7.709957
2004-02-21,41.5,-71.5,-3.4872668
2004-02-21,41.5,-70.5,-3.564593
2004-02-21,42.5,-71.5,-3.9988985
2004-02-21,42.5,-70.5,-3.5254083
2004-02-22,41.5,-71.5,-2.3004694
2004-02-22,41.5,-70.5,-3.1479626
2004-02-22,42.5,-71.5,-1.7861452
2004-02-22,42.5,-70.5,-3.0327516
2004-02-23,41.5,-71.5,-5.4511633
2004-02-23,41.5,-70.5,-5.703999
2004-02-23,42.5,-71.5,-5.450154
2004-02-23,42.5,-70.5,-5.504634
2004-02-24,41.5,-71.5,-7.377475
2004-02-24,41.5,-70.5,-7.4897003
2004-02-24,42.5,-71.5,-8.608468
2004-02-24,42.5,-70.5,-8.541934
2004-02-25,41.5,-71.5,-7.838827
2004-02-25,41.5,-70.5,-7.640208
2004-02-25,42.5,-71.5,-8.98647
2004-02-25,42.5,-70.5,-8.814679
2004-02-26,41.5,-71.5,-7.131536
2004-02-26,41.5,-70.5,-6.962961
2004-02-26,42.5,-71.5,-8.74659
2004-02-26,42.5,-70.5,-8.303478
2004-02-27,41.5,-71.5,-7.0798492
2004-02-27,41.5,-70.5,-7.1971
2004-02-27,42.5,-71.5,-8.9933405
2004-02-27,42.5,-70.5,-8.958683
2004-02-28,41.5,-71.5,-5.598732
2004-02-28,41.5,-70.5,-5.8681464
2004-02-28,42.5,-71.5,-6.834573
2004-02-28,42.5,-70.5,-7.0806723
2004-02-29,41.5,-71.5,-5.259014
2004-02-29,41.5,-70.5,-5.7047806
2004-02-29,42.5,-71.5,-5.338994
2004-02-29,42.5,-70.5,-5.914641
2004-03-01,41.5,-71.5,-3.150859
2004-03-01,41.5,-70.5,-3.1294067
2004-03-01,42.5,-71.5,-3.0404587
2004-03-01,42.5,-70.5,-3.395696
2004-03-02,41.5,-71.5,-0.71200275
2004-03-02,41.5,-70.5,-1.3057947
2004-03-02,42.5,-71.5,-0.5163617
2004-03-02,42.5,-70.5,-1.2387805
2004-03-03,41.5,-71.5,0.5415306
2004-03-03,41.5,-70.5,-0.41482353
2004-03-03,42.5,-71.5,1.4251804
2004-03-03,42.5,-70.5,0.40005922
2004-03-04,41.5,-71.5,-0.93298817
2004-03-04,41.5,-70.5,-2.0729659
2004-03-04,42.5,-71.5,-0.6151676
2004-03-04,42.5,-70.5,-1.830553
2004-03-05,41.5,-71.5,-1.5152035
2004-03-05,41.5,-70.5,-3.0904944
2004-03-05,42.5,-71.5,-1.3898292
2004-03-05,42.5,-70.5,-2.7948356
2004-03-06,41.5,-71.5,1.0243063
2004-03-06,41.5,-70.5,-0.079444885
2004-03-06,42.5,-71.5,1.2881365
2004-03-06,42.5,-70.5,0.044914722
2004-03-07,41.5,-71.5,-1.0099797
2004-03-07,41.5,-70.5,-2.3618464
2004-03-07,42.5,-71.5,-0.6715965
2004-03-07,42.5,-70.5,-2.2954922
2004-03-08,41.5,-71.5,-3.242047
2004-03-08,41.5,-70.5,-4.5967703
2004-03-08,42.5,-71.5,-2.1476629
2004-03-08,42.5,-70.5,-4.0537353
2004-03-09,41.5,-71.5,-4.606559
2004-03-09,41.5,-70.5,-6.168688
2004-03-09,42.5,-71.5,-3.6931803
2004-03-09,42.5,-70.5,-5.846667
2004-03-10,41.5,-71.5,-4.8934155
2004-03-10,41.5,-70.5,-6.518273
2004-03-10,42.5,-71.5,-4.347883
2004-03-10,42.5,-70.5,-6.1859965
2004-03-11,41.5,-71.5,-3.4627624
2004-03-11,41.5,-70.5,-4.6562243
2004-03-11,42.5,-71.5,-3.3774648
2004-03-11,42.5,-70.5,-4.782023
2004-03-12,41.5,-71.5,-3.3032584
2004-03-12,41.5,-70.5,-4.311683
2004-03-12,42.5,-71.5,-3.1299534
2004-03-12,42.5,-70.5,-4.3802967
2004-03-13,41.5,-71.5,-4.4598355
2004-03-13,41.5,-70.5,-5.1349397
2004-03-13,42.5,-71.5,-3.7584727
2004-03-13,42.5,-70.5,-4.8588414
2004-03-14,41.5,-71.5,-7.703081
2004-03-14,41.5,-70.5,-8.05387
2004-03-14,42.5,-71.5,-7.5273585
2004-03-14,42.5,-70.5,-8.713331
2004-03-15,41.5,-71.5,-2.2596178
2004-03-15,41.5,-70.5,-3.2455864
2004-03-15,42.5,-71.5,-2.551658
2004-03-15,42.5,-70.5,-3.5422912
2004-03-16,41.5,-71.5,-4.7562428
2004-03-16,41.5,-70.5,-5.7484174
2004-03-16,42.5,-71.5,-4.572596
2004-03-16,42.5,-70.5,-6.100074
2004-03-17,41.5,-71.5,-5.7053514
2004-03-17,41.5,-70.5,-6.6131783
2004-03-17,42.5,-71.5,-6.0976696
2004-03-17,42.5,-70.5,-7.884609
2004-03-18,41.5,-71.5,-6.217984
2004-03-18,41.5,-70.5,-7.43836
2004-03-18,42.5,-71.5,-6.499191
2004-03-18,42.5,-70.5,-8.531596
2004-03-19,41.5,-71.5,-6.523117
2004-03-19,41.5,-70.5,-7.698079
2004-03-19,42.5,-71.5,-6.3810034
2004-03-19,42.5,-70.5,-8.236809
2004-03-20,41.5,-71.5,-9.180853
2004-03-20,41.5,-70.5,-9.602652
2004-03-20,42.5,-71.5,-9.550495
2004-03-20,42.5,-70.5,-10.467739
2004-03-21,41.5,-71.5,-3.041797
2004-03-21,41.5,-70.5,-3.7783773
2004-03-21,42.5,-71.5,-3.678924
2004-03-21,42.5,-70.5,-4.360597
2004-03-22,41.5,-71.5,-7.885829
2004-03-22,41.5,-70.5,-8.68489
2004-03-22,42.5,-71.5,-8.191111
2004-03-22,42.5,-70.5,-9.703624
2004-03-23,41.5,-71.5,-11.224432
2004-03-23,41.5,-70.5,-11.71781
2004-03-23,42.5,-71.5,-11.10596
2004-03-23,42.5,-70.5,-12.677699
2004-03-24,41.5,-71.5,-5.039029
2004-03-24,41.5,-70.5,-5.556859
2004-03-24,42.5,-71.5,-6.5434866
2004-03-24,42.5,-70.5,-7.211199
2004-03-25,41.5,-71.5,-0.13634753
2004-03-25,41.5,-70.5,-1.669084
2004-03-25,42.5,-71.5,-0.058954716
2004-03-25,42.5,-70.5,-2.3526435
2004-03-26,41.5,-71.5,2.5579925
2004-03-26,41.5,-70.5,0.91682553
2004-03-26,42.5,-71.5,3.5559833
2004-03-26,42.5,-70.5,1.3148766
2004-03-27,41.5,-71.5,3.916601
2004-03-27,41.5,-70.5,1.8264568
2004-03-27,42.5,-71.5,5.6876163
2004-03-27,42.5,-70.5,2.6955457
2004-03-28,41.5,-71.5,0.68733144
2004-03-28,41.5,-70.5,-1.6412245
2004-03-28,42.5,-71.5,2.036317
2004-03-28,42.5,-70.5,-1.0960321
2004-03-29,41.5,-71.5,-2.6638637
2004-03-29,41.5,-70.5,-4.074817
2004-03-29,42.5,-71.5,-2.3056934
2004-03-29,42.5,-70.5,-4.6517806
2004-03-30,41.5,-71.5,-2.5670316
2004-03-30,41.5,-70.5,-3.8054771
2004-03-30,42.5,-71.5,-2.360662
2004-03-30,42.5,-70.5,-4.355001
2004-03-31,41.5,-71.5,-0.37583047
2004-03-31,41.5,-70.5,-1.7073317
2004-03-31,42.5,-71.5,-0.20099378
2004-03-31,42.5,-70.5,-2.277153
2004-04-01,41.5,-71.5,1.8657603
2004-04-01,41.5,-70.5,0.21025586
2004-04-01,42.5,-71.5,2.2380993
2004-04-01,42.5,-70.5,-0.21889043
2004-04-02,41.5,-71.5,1.3551514
2004-04-02,41.5,-70.5,-0.41141665
2004-04-02,42.5,-71.5,2.0320768
2004-04-02,42.5,-70.5,-0.66620636
2004-04-03,41.5,-71.5,0.5857195
2004-04-03,41.5,-70.5,-1.2332163
2004-04-03,42.5,-71.5,2.0429947
2004-04-03,42.5,-70.5,-0.8119401
2004-04-04,41.5,-71.5,0.36502373
2004-04-04,41.5,-70.5,-1.1240423
2004-04-04,42.5,-71.5,1.9233174
2004-04-04,42.5,-70.5,-0.7421222
2004-04-05,41.5,-71.5,-3.1329317
2004-04-05,41.5,-70.5,-4.326346
2004-04-05,42.5,-71.5,-2.2793803
2004-04-05,42.5,-70.5,-4.661932
2004-04-06,41.5,-71.5,-3.526942
2004-04-06,41.5,-70.5,-5.015613
2004-04-06,42.5,-71.5,-2.9898958
2004-04-06,42.5,-70.5,-5.3136883
2004-04-07,41.5,-71.5,-1.5621933
2004-04-07,41.5,-70.5,-3.3004687
2004-04-07,42.5,-71.5,-1.5140384
2004-04-07,42.5,-70.5,-3.7441812
2004-04-08,41.5,-71.5,-2.0633273
2004-04-08,41.5,-70.5,-3.1632156
2004-04-08,42.5,-71.5,-1.6351166
2004-04-08,42.5,-70.5,-3.7317572
2004-04-09,41.5,-71.5,-0.6628725
2004-04-09,41.5,-70.5,-2.16872
2004-04-09,42.5,-71.5,-0.64472115
2004-04-09,42.5,-70.5,-2.8963208
2004-04-10,41.5,-71.5,-1.6761152
2004-04-10,41.5,-70.5,-2.7929022
2004-04-10,42.5,-71.5,-0.9733684
2004-04-10,42.5,-70.5,-3.124071
2004-04-11,41.5,-71.5,-1.0871197
2004-04-11,41.5,-70.5,-2.6549416
2004-04-11,42.5,-71.5,-0.61408556
2004-04-11,42.5,-70.5,-3.2357583
2004-04-12,41.5,-71.5,0.26663435
2004-04-12,41.5,-70.5,-1.3381197
2004-04-12,42.5,-71.5,0.16819239
2004-04-12,42.5,-70.5,-2.506351
2004-04-13,41.5,-71.5,1.8867905
2004-04-13,41.5,-70.5,0.06075895
2004-04-13,42.5,-71.5,2.3276396
2004-04-13,42.5,-70.5,-0.43101937
2004-04-14,41.5,-71.5,4.2931004
2004-04-14,41.5,-70.5,2.5915985
2004-04-14,42.5,-71.5,4.8181033
2004-04-14,42.5,-70.5,1.8178339
