,STATION,DATE,HourlyWetBulbTemperature,HourlyRelativeHumidity,HourlyDryBulbTemperature
21643,72509014739,2016-07-26T18:54:00,69.0,35.0,89
21644,72509014739,2016-07-26T19:00:00,69.0,35.0,89
21645,72509014739,2016-07-26T19:54:00,69.0,39.0,87
21646,72509014739,2016-07-26T20:54:00,69.0,43.0,85
21647,72509014739,2016-07-26T21:54:00,68.0,47.0,82
21648,72509014739,2016-07-26T22:00:00,68.0,47.0,82
21649,72509014739,2016-07-26T22:54:00,67.0,47.0,81
21650,72509014739,2016-07-26T23:54:00,67.0,50.0,79
21651,72509014739,2016-07-26T23:59:00,,,
21652,72509014739,2016-07-27T00:54:00,66.0,52.0,78
21653,72509014739,2016-07-27T01:00:00,66.0,52.0,78
21654,72509014739,2016-07-27T01:54:00,66.0,54.0,77
21655,72509014739,2016-07-27T02:54:00,66.0,58.0,76
21656,72509014739,2016-07-27T03:54:00,66.0,60.0,75
21657,72509014739,2016-07-27T04:00:00,66.0,60.0,75
21658,72509014739,2016-07-27T04:54:00,65.0,62.0,74
21659,72509014739,2016-07-27T05:54:00,66.0,58.0,76
21660,72509014739,2016-07-27T06:54:00,68.0,54.0,79
21661,72509014739,2016-07-27T07:00:00,68.0,54.0,79
21662,72509014739,2016-07-27T07:54:00,68.0,51.0,81
21663,72509014739,2016-07-27T08:54:00,69.0,54.0,80
21664,72509014739,2016-07-27T09:54:00,69.0,51.0,82
21665,72509014739,2016-07-27T10:00:00,69.0,51.0,82
21666,72509014739,2016-07-27T10:54:00,70.0,48.0,84
21667,72509014739,2016-07-27T11:54:00,70.0,43.0,86
21668,72509014739,2016-07-27T12:54:00,70.0,57.0,81
21669,72509014739,2016-07-27T13:00:00,70.0,57.0,81
21670,72509014739,2016-07-27T13:54:00,70.0,49.0,83
21671,72509014739,2016-07-27T14:54:00,69.0,51.0,82
21672,72509014739,2016-07-27T15:54:00,70.0,57.0,81
21673,72509014739,2016-07-27T16:54:00,70.0,60.0,80
21674,72509014739,2016-07-27T17:54:00,70.0,62.0,79
21675,72509014739,2016-07-27T18:54:00,70.0,76.0,75
21676,72509014739,2016-07-27T19:00:00,70.0,76.0,75
21677,72509014739,2016-07-27T19:54:00,70.0,67.0,78
21678,72509014739,2016-07-27T20:54:00,70.0,64.0,78
21679,72509014739,2016-07-27T21:54:00,70.0,64.0,78
21680,72509014739,2016-07-27T22:00:00,70.0,64.0,78
21681,72509014739,2016-07-27T22:54:00,69.0,74.0,75
21682,72509014739,2016-07-27T23:54:00,69.0,64.0,77
21683,72509014739,2016-07-27T23:59:00,,,
21684,72509014739,2016-07-28T00:54:00,69.0,66.0,77
21685,72509014739,2016-07-28T01:00:00,69.0,66.0,77
21686,72509014739,2016-07-28T01:54:00,69.0,69.0,76
21687,72509014739,2016-07-28T02:54:00,68.0,67.0,76
21688,72509014739,2016-07-28T03:54:00,68.0,64.0,76
21689,72509014739,2016-07-28T04:00:00,68.0,64.0,76
21690,72509014739,2016-07-28T04:54:00,67.0,66.0,75
21691,72509014739,2016-07-28T05:54:00,69.0,64.0,77
21692,72509014739,2016-07-28T06:54:00,69.0,51.0,82
21693,72509014739,2016-07-28T07:00:00,69.0,51.0,82
21694,72509014739,2016-07-28T07:54:00,70.0,45.0,85
21695,72509014739,2016-07-28T08:54:00,70.0,42.0,87
21696,72509014739,2016-07-28T09:54:00,71.0,40.0,88
21697,72509014739,2016-07-28T10:00:00,71.0,40.0,88
21698,72509014739,2016-07-28T10:54:00,69.0,33.0,90
21699,72509014739,2016-07-28T11:54:00,70.0,39.0,88
21700,72509014739,2016-07-28T12:54:00,72.0,46.0,87
21701,72509014739,2016-07-28T13:00:00,72.0,46.0,87
21702,72509014739,2016-07-28T13:54:00,72.0,48.0,86
21703,72509014739,2016-07-28T14:54:00,71.0,50.0,85
21704,72509014739,2016-07-28T15:54:00,71.0,45.0,87
21705,72509014739,2016-07-28T16:00:00,71.0,45.0,87
21706,72509014739,2016-07-28T16:54:00,74.0,47.0,89
21707,72509014739,2016-07-28T17:54:00,72.0,49.0,86
21708,72509014739,2016-07-28T18:54:00,72.0,57.0,83
21709,72509014739,2016-07-28T19:00:00,72.0,57.0,83
21710,72509014739,2016-07-28T19:54:00,73.0,67.0,81
21711,72509014739,2016-07-28T20:54:00,73.0,74.0,79
21712,72509014739,2016-07-28T21:54:00,74.0,77.0,79
21713,72509014739,2016-07-28T22:00:00,74.0,77.0,79
21714,72509014739,2016-07-28T22:54:00,74.0,82.0,78
21715,72509014739,2016-07-28T23:54:00,74.0,79.0,79
21716,72509014739,2016-07-28T23:59:00,,,
21717,72509014739,2016-07-29T00:54:00,74.0,82.0,78
21718,72509014739,2016-07-29T01:00:00,74.0,82.0,78
21719,72509014739,2016-07-29T01:54:00,74.0,88.0,77
21720,72509014739,2016-07-29T02:54:00,74.0,88.0,77
21721,72509014739,2016-07-29T03:54:00,74.0,88.0,77
21722,72509014739,2016-07-29T04:00:00,74.0,88.0,77
21723,72509014739,2016-07-29T04:54:00,73.0,82.0,77
21724,72509014739,2016-07-29T05:54:00,72.0,84.0,75
21725,72509014739,2016-07-29T06:54:00,70.0,87.0,73
21726,72509014739,2016-07-29T07:00:00,70.0,87.0,73
21727,72509014739,2016-07-29T07:54:00,70.0,87.0,73
21728,72509014739,2016-07-29T08:54:00,71.0,90.0,73
21729,72509014739,2016-07-29T09:54:00,71.0,90.0,73
21730,72509014739,2016-07-29T10:00:00,71.0,90.0,73
21731,72509014739,2016-07-29T10:29:00,71.0,90.0,73
21732,72509014739,2016-07-29T10:54:00,71.0,90.0,73
21733,72509014739,2016-07-29T11:13:00,71.0,90.0,73
21734,72509014739,2016-07-29T11:54:00,71.0,90.0,73
21735,72509014739,2016-07-29T12:54:00,72.0,79.0,77
21736,72509014739,2016-07-29T13:00:00,72.0,79.0,77
21737,72509014739,2016-07-29T13:54:00,73.0,76.0,78
21738,72509014739,2016-07-29T14:54:00,72.0,82.0,76
21739,72509014739,2016-07-29T15:54:00,72.0,77.0,77
21740,72509014739,2016-07-29T16:00:00,72.0,77.0,77
21741,72509014739,2016-07-29T16:54:00,72.0,77.0,77
21742,72509014739,2016-07-29T17:54:00,71.0,88.0,74
21743,72509014739,2016-07-29T18:54:00,70.0,76.0,75
21744,72509014739,2016-07-29T19:00:00,70.0,76.0,75
21745,72509014739,2016-07-29T19:54:00,70.0,79.0,75
21746,72509014739,2016-07-29T20:54:00,70.0,79.0,75
21747,72509014739,2016-07-29T21:54:00,70.0,79.0,75
21748,72509014739,2016-07-29T22:00:00,70.0,79.0,75
21749,72509014739,2016-07-29T22:54:00,70.0,76.0,75
21750,72509014739,2016-07-29T23:54:00,69.0,79.0,74
21751,72509014739,2016-07-29T23:59:00,,,
21752,72509014739,2016-07-30T00:54:00,69.0,79.0,74
21753,72509014739,2016-07-30T01:00:00,69.0,79.0,74
21754,72509014739,2016-07-30T01:54:00,69.0,81.0,73
21755,72509014739,2016-07-30T02:54:00,69.0,81.0,73
21756,72509014739,2016-07-30T03:54:00,68.0,82.0,72
21757,72509014739,2016-07-30T04:00:00,68.0,82.0,72
21758,72509014739,2016-07-30T04:54:00,67.0,81.0,71
21759,72509014739,2016-07-30T05:54:00,66.0,71.0,72
21760,72509014739,2016-07-30T06:54:00,66.0,62.0,75
21761,72509014739,2016-07-30T07:00:00,66.0,62.0,75
21762,72509014739,2016-07-30T07:54:00,66.0,52.0,78
21763,72509014739,2016-07-30T08:54:00,67.0,50.0,79
21764,72509014739,2016-07-30T09:54:00,67.0,52.0,79
21765,72509014739,2016-07-30T10:00:00,67.0,52.0,79
21766,72509014739,2016-07-30T10:54:00,68.0,64.0,76
21767,72509014739,2016-07-30T11:54:00,65.0,50.0,77
21768,72509014739,2016-07-30T12:54:00,66.0,50.0,78
21769,72509014739,2016-07-30T13:00:00,66.0,50.0,78
21770,72509014739,2016-07-30T13:54:00,66.0,58.0,76
21771,72509014739,2016-07-30T14:54:00,67.0,62.0,76
21772,72509014739,2016-07-30T15:54:00,67.0,69.0,74
21773,72509014739,2016-07-30T16:00:00,67.0,69.0,74
21774,72509014739,2016-07-30T16:54:00,68.0,76.0,73
21775,72509014739,2016-07-30T17:54:00,68.0,82.0,72
21776,72509014739,2016-07-30T18:54:00,69.0,84.0,72
21777,72509014739,2016-07-30T19:00:00,69.0,84.0,72
21778,72509014739,2016-07-30T19:54:00,68.0,87.0,71
21779,72509014739,2016-07-30T20:54:00,69.0,90.0,71
21780,72509014739,2016-07-30T21:54:00,70.0,94.0,71
21781,72509014739,2016-07-30T22:00:00,70.0,94.0,71
21782,72509014739,2016-07-30T22:54:00,70.0,94.0,71
21783,72509014739,2016-07-30T23:54:00,71.0,90.0,73
21784,72509014739,2016-07-30T23:59:00,,,
21785,72509014739,2016-07-31T00:54:00,72.0,91.0,74
21786,72509014739,2016-07-31T01:00:00,72.0,91.0,74
21787,72509014739,2016-07-31T01:54:00,72.0,91.0,74
21788,72509014739,2016-07-31T02:54:00,72.0,94.0,73
21789,72509014739,2016-07-31T03:20:00,72.0,94.0,73
21790,72509014739,2016-07-31T03:52:00,71.0,89.0,73
21791,72509014739,2016-07-31T03:54:00,70.0,82.0,74
21792,72509014739,2016-07-31T04:00:00,70.0,82.0,74
21793,72509014739,2016-07-31T04:54:00,70.0,91.0,72
21794,72509014739,2016-07-31T05:03:00,70.0,91.0,72
21795,72509014739,2016-07-31T05:18:00,70.0,91.0,72
21796,72509014739,2016-07-31T05:42:00,71.0,94.0,72
21797,72509014739,2016-07-31T05:54:00,71.0,94.0,72
21798,72509014739,2016-07-31T06:03:00,71.0,97.0,72
21799,72509014739,2016-07-31T06:19:00,71.0,97.0,72
21800,72509014739,2016-07-31T06:54:00,71.0,97.0,72
21801,72509014739,2016-07-31T07:00:00,71.0,97.0,72
21802,72509014739,2016-07-31T07:43:00,71.0,97.0,72
21803,72509014739,2016-07-31T07:54:00,71.0,97.0,72
21804,72509014739,2016-07-31T08:54:00,69.0,97.0,70
21805,72509014739,2016-07-31T09:54:00,68.0,96.0,69
21806,72509014739,2016-07-31T10:00:00,68.0,96.0,69
21807,72509014739,2016-07-31T10:54:00,68.0,96.0,69
21808,72509014739,2016-07-31T11:28:00,68.0,96.0,69
21809,72509014739,2016-07-31T11:41:00,68.0,100.0,68
21810,72509014739,2016-07-31T11:52:00,68.0,100.0,68
21811,72509014739,2016-07-31T11:54:00,68.0,100.0,68
21812,72509014739,2016-07-31T12:54:00,69.0,93.0,70
21813,72509014739,2016-07-31T13:00:00,69.0,93.0,70
21814,72509014739,2016-07-31T13:42:00,68.0,90.0,70
21815,72509014739,2016-07-31T13:54:00,68.0,90.0,70
21816,72509014739,2016-07-31T14:13:00,68.0,90.0,70
21817,72509014739,2016-07-31T14:54:00,69.0,87.0,72
21818,72509014739,2016-07-31T15:19:00,68.0,87.0,71
21819,72509014739,2016-07-31T15:54:00,68.0,82.0,72
21820,72509014739,2016-07-31T16:00:00,68.0,82.0,72
21821,72509014739,2016-07-31T16:23:00,68.0,87.0,71
21822,72509014739,2016-07-31T16:54:00,68.0,90.0,70
21823,72509014739,2016-07-31T17:13:00,68.0,90.0,70
21824,72509014739,2016-07-31T17:54:00,68.0,90.0,70
21825,72509014739,2016-07-31T18:45:00,67.0,90.0,69
21826,72509014739,2016-07-31T18:54:00,67.0,90.0,69
21827,72509014739,2016-07-31T19:00:00,67.0,90.0,69
21828,72509014739,2016-07-31T19:54:00,68.0,93.0,69
21829,72509014739,2016-07-31T20:54:00,67.0,90.0,69
21830,72509014739,2016-07-31T21:54:00,68.0,93.0,69
21831,72509014739,2016-07-31T22:00:00,68.0,93.0,69
21832,72509014739,2016-07-31T22:54:00,68.0,93.0,69
21833,72509014739,2016-07-31T23:29:00,68.0,90.0,70
21834,72509014739,2016-07-31T23:52:00,67.0,88.0,70
21835,72509014739,2016-07-31T23:54:00,68.0,93.0,69
21836,72509014739,2016-07-31T23:59:00,,,
21837,72509014739,2016-07-31T23:59:00,,,
21838,72509014739,2016-08-01T00:54:00,69.0,93.0,70
21839,72509014739,2016-08-01T01:00:00,69.0,93.0,70
21840,72509014739,2016-08-01T01:54:00,68.0,96.0,69
21841,72509014739,2016-08-01T02:35:00,68.0,96.0,69
21842,72509014739,2016-08-01T02:54:00,68.0,96.0,69
21843,72509014739,2016-08-01T03:54:00,68.0,93.0,69
21844,72509014739,2016-08-01T04:00:00,68.0,93.0,69
21845,72509014739,2016-08-01T04:54:00,68.0,96.0,69
21846,72509014739,2016-08-01T05:21:00,68.0,96.0,69
21847,72509014739,2016-08-01T05:54:00,69.0,93.0,70
21848,72509014739,2016-08-01T06:01:00,69.0,93.0,70
21849,72509014739,2016-08-01T06:52:00,69.0,88.0,72
21850,72509014739,2016-08-01T06:54:00,69.0,90.0,71
21851,72509014739,2016-08-01T07:00:00,69.0,90.0,71
21852,72509014739,2016-08-01T07:54:00,69.0,87.0,72
21853,72509014739,2016-08-01T08:52:00,69.0,88.0,72
21854,72509014739,2016-08-01T08:54:00,69.0,87.0,72
21855,72509014739,2016-08-01T09:26:00,69.0,87.0,72
21856,72509014739,2016-08-01T09:54:00,69.0,84.0,72
21857,72509014739,2016-08-01T10:00:00,69.0,84.0,72
21858,72509014739,2016-08-01T10:52:00,70.0,83.0,73
21859,72509014739,2016-08-01T10:54:00,70.0,84.0,73
21860,72509014739,2016-08-01T11:31:00,69.0,87.0,72
21861,72509014739,2016-08-01T11:54:00,69.0,87.0,72
21862,72509014739,2016-08-01T12:54:00,69.0,79.0,74
21863,72509014739,2016-08-01T13:00:00,69.0,79.0,74
21864,72509014739,2016-08-01T13:54:00,69.0,84.0,72
21865,72509014739,2016-08-01T14:15:00,69.0,87.0,72
21866,72509014739,2016-08-01T14:45:00,70.0,84.0,73
21867,72509014739,2016-08-01T14:54:00,69.0,84.0,72
21868,72509014739,2016-08-01T15:54:00,68.0,84.0,71
21869,72509014739,2016-08-01T16:00:00,68.0,84.0,71
21870,72509014739,2016-08-01T16:54:00,67.0,81.0,71
21871,72509014739,2016-08-01T17:54:00,67.0,87.0,70
21872,72509014739,2016-08-01T18:52:00,67.0,88.0,70
21873,72509014739,2016-08-01T18:54:00,68.0,90.0,70
21874,72509014739,2016-08-01T19:00:00,68.0,90.0,70
21875,72509014739,2016-08-01T19:52:00,66.0,83.0,70
21876,72509014739,2016-08-01T19:54:00,67.0,84.0,70
21877,72509014739,2016-08-01T20:54:00,66.0,82.0,70
21878,72509014739,2016-08-01T21:54:00,65.0,73.0,70
21879,72509014739,2016-08-01T22:00:00,65.0,73.0,70
21880,72509014739,2016-08-01T22:54:00,65.0,76.0,70
21881,72509014739,2016-08-01T23:54:00,66.0,79.0,70
21882,72509014739,2016-08-01T23:59:00,,,
21883,72509014739,2016-08-02T00:54:00,65.0,81.0,69
21884,72509014739,2016-08-02T01:00:00,65.0,81.0,69
21885,72509014739,2016-08-02T01:54:00,66.0,87.0,68
21886,72509014739,2016-08-02T02:38:00,66.0,90.0,68
21887,72509014739,2016-08-02T02:54:00,66.0,90.0,68
21888,72509014739,2016-08-02T03:54:00,66.0,90.0,68
21889,72509014739,2016-08-02T04:00:00,66.0,90.0,68
21890,72509014739,2016-08-02T04:54:00,67.0,93.0,68
21891,72509014739,2016-08-02T05:54:00,67.0,90.0,69
21892,72509014739,2016-08-02T06:54:00,66.0,79.0,70
21893,72509014739,2016-08-02T07:00:00,66.0,79.0,70
21894,72509014739,2016-08-02T07:54:00,66.0,82.0,70
21895,72509014739,2016-08-02T08:54:00,66.0,82.0,70
21896,72509014739,2016-08-02T09:54:00,66.0,82.0,70
21897,72509014739,2016-08-02T10:00:00,66.0,82.0,70
21898,72509014739,2016-08-02T10:54:00,66.0,76.0,71
21899,72509014739,2016-08-02T11:51:00,67.0,88.0,70
21900,72509014739,2016-08-02T11:52:00,67.0,88.0,70
21901,72509014739,2016-08-02T11:54:00,67.0,87.0,70
21902,72509014739,2016-08-02T12:04:00,67.0,87.0,70
21903,72509014739,2016-08-02T12:54:00,66.0,84.0,69
21904,72509014739,2016-08-02T13:00:00,66.0,84.0,69
21905,72509014739,2016-08-02T13:01:00,66.0,82.0,70
21906,72509014739,2016-08-02T13:54:00,68.0,84.0,71
21907,72509014739,2016-08-02T14:54:00,67.0,76.0,72
21908,72509014739,2016-08-02T15:54:00,66.0,71.0,72
21909,72509014739,2016-08-02T16:00:00,66.0,71.0,72
21910,72509014739,2016-08-02T16:54:00,68.0,79.0,72
21911,72509014739,2016-08-02T17:54:00,67.0,81.0,71
21912,72509014739,2016-08-02T18:54:00,65.0,81.0,69
21913,72509014739,2016-08-02T19:00:00,65.0,81.0,69
21914,72509014739,2016-08-02T19:54:00,65.0,84.0,68
21915,72509014739,2016-08-02T20:54:00,65.0,84.0,68
21916,72509014739,2016-08-02T21:54:00,64.0,87.0,66
21917,72509014739,2016-08-02T22:00:00,64.0,87.0,66
21918,72509014739,2016-08-02T22:54:00,64.0,90.0,66
21919,72509014739,2016-08-02T23:54:00,63.0,90.0,65
21920,72509014739,2016-08-02T23:59:00,,,
21921,72509014739,2016-08-03T00:54:00,64.0,93.0,65
21922,72509014739,2016-08-03T01:00:00,64.0,93.0,65
21923,72509014739,2016-08-03T01:54:00,63.0,93.0,64
21924,72509014739,2016-08-03T02:54:00,63.0,93.0,64
21925,72509014739,2016-08-03T03:54:00,62.0,97.0,63
21926,72509014739,2016-08-03T04:00:00,62.0,97.0,63
21927,72509014739,2016-08-03T04:52:00,63.0,100.0,63
21928,72509014739,2016-08-03T04:54:00,62.0,100.0,62
21929,72509014739,2016-08-03T05:54:00,63.0,90.0,65
21930,72509014739,2016-08-03T06:54:00,65.0,84.0,68
21931,72509014739,2016-08-03T07:00:00,65.0,84.0,68
21932,72509014739,2016-08-03T07:54:00,66.0,82.0,70
21933,72509014739,2016-08-03T08:54:00,66.0,87.0,69
21934,72509014739,2016-08-03T09:54:00,67.0,81.0,71
21935,72509014739,2016-08-03T10:00:00,67.0,81.0,71
21936,72509014739,2016-08-03T10:54:00,66.0,66.0,73
21937,72509014739,2016-08-03T11:54:00,61.0,41.0,75
21938,72509014739,2016-08-03T12:54:00,66.0,47.0,79
21939,72509014739,2016-08-03T13:00:00,66.0,47.0,79
21940,72509014739,2016-08-03T13:54:00,66.0,54.0,77
21941,72509014739,2016-08-03T14:54:00,64.0,45.0,78
21942,72509014739,2016-08-03T15:54:00,63.0,45.0,77
21943,72509014739,2016-08-03T16:00:00,63.0,45.0,77
21944,72509014739,2016-08-03T16:54:00,64.0,47.0,77
21945,72509014739,2016-08-03T17:54:00,66.0,56.0,76
21946,72509014739,2016-08-03T18:54:00,65.0,62.0,74
21947,72509014739,2016-08-03T19:00:00,65.0,62.0,74
21948,72509014739,2016-08-03T19:54:00,66.0,66.0,73
21949,72509014739,2016-08-03T20:54:00,64.0,68.0,71
21950,72509014739,2016-08-03T21:54:00,63.0,68.0,70
21951,72509014739,2016-08-03T22:00:00,63.0,68.0,70
21952,72509014739,2016-08-03T22:54:00,62.0,68.0,69
21953,72509014739,2016-08-03T23:54:00,62.0,61.0,70
21954,72509014739,2016-08-03T23:59:00,,,
21955,72509014739,2016-08-04T00:54:00,61.0,71.0,67
21956,72509014739,2016-08-04T01:00:00,61.0,71.0,67
21957,72509014739,2016-08-04T01:54:00,60.0,70.0,66
21958,72509014739,2016-08-04T02:54:00,60.0,76.0,65
21959,72509014739,2016-08-04T03:54:00,60.0,76.0,65
21960,72509014739,2016-08-04T04:00:00,60.0,76.0,65
21961,72509014739,2016-08-04T04:54:00,60.0,78.0,64
21962,72509014739,2016-08-04T05:54:00,62.0,73.0,67
21963,72509014739,2016-08-04T06:54:00,64.0,61.0,72
21964,72509014739,2016-08-04T07:00:00,64.0,61.0,72
21965,72509014739,2016-08-04T07:54:00,65.0,52.0,77
21966,72509014739,2016-08-04T08:54:00,66.0,54.0,77
21967,72509014739,2016-08-04T09:54:00,65.0,44.0,80
21968,72509014739,2016-08-04T10:00:00,65.0,44.0,80
21969,72509014739,2016-08-04T10:54:00,66.0,40.0,82
21970,72509014739,2016-08-04T11:54:00,67.0,47.0,81
21971,72509014739,2016-08-04T12:54:00,67.0,47.0,81
21972,72509014739,2016-08-04T13:00:00,67.0,47.0,81
21973,72509014739,2016-08-04T13:54:00,67.0,44.0,82
21974,72509014739,2016-08-04T14:54:00,67.0,49.0,80
21975,72509014739,2016-08-04T15:54:00,68.0,54.0,79
21976,72509014739,2016-08-04T16:00:00,68.0,54.0,79
21977,72509014739,2016-08-04T16:54:00,68.0,60.0,78
21978,72509014739,2016-08-04T17:54:00,68.0,49.0,81
21979,72509014739,2016-08-04T18:06:00,68.0,49.0,81
21980,72509014739,2016-08-04T18:54:00,66.0,56.0,77
21981,72509014739,2016-08-04T19:54:00,66.0,64.0,74
21982,72509014739,2016-08-04T20:54:00,64.0,68.0,71
21983,72509014739,2016-08-04T21:54:00,64.0,76.0,69
21984,72509014739,2016-08-04T22:54:00,64.0,78.0,68
21985,72509014739,2016-08-04T23:54:00,63.0,76.0,68
21986,72509014739,2016-08-04T23:59:00,,,
21987,72509014739,2016-08-05T00:54:00,63.0,79.0,67
21988,72509014739,2016-08-05T01:00:00,63.0,79.0,67
21989,72509014739,2016-08-05T01:54:00,63.0,84.0,66
21990,72509014739,2016-08-05T02:54:00,63.0,87.0,65
21991,72509014739,2016-08-05T03:54:00,62.0,90.0,64
21992,72509014739,2016-08-05T04:00:00,62.0,90.0,64
21993,72509014739,2016-08-05T04:54:00,62.0,90.0,64
21994,72509014739,2016-08-05T05:54:00,63.0,87.0,65
21995,72509014739,2016-08-05T06:54:00,64.0,71.0,70
21996,72509014739,2016-08-05T07:00:00,64.0,71.0,70
21997,72509014739,2016-08-05T07:54:00,65.0,55.0,75
21998,72509014739,2016-08-05T08:54:00,67.0,51.0,80
21999,72509014739,2016-08-05T09:54:00,68.0,47.0,82
22000,72509014739,2016-08-05T10:00:00,68.0,47.0,82
22001,72509014739,2016-08-05T10:54:00,67.0,40.0,84
22002,72509014739,2016-08-05T11:54:00,67.0,40.0,84
22003,72509014739,2016-08-05T12:54:00,67.0,32.0,87
22004,72509014739,2016-08-05T13:00:00,67.0,32.0,87
22005,72509014739,2016-08-05T13:54:00,67.0,29.0,89
22006,72509014739,2016-08-05T14:54:00,66.0,29.0,88
22007,72509014739,2016-08-05T15:54:00,70.0,40.0,87
22008,72509014739,2016-08-05T16:54:00,70.0,51.0,83
22009,72509014739,2016-08-05T17:54:00,70.0,58.0,80
22010,72509014739,2016-08-05T18:54:00,68.0,67.0,76
22011,72509014739,2016-08-05T19:00:00,68.0,67.0,76
22012,72509014739,2016-08-05T19:54:00,67.0,74.0,73
22013,72509014739,2016-08-05T20:54:00,68.0,76.0,73
22014,72509014739,2016-08-05T21:54:00,68.0,79.0,72
22015,72509014739,2016-08-05T22:00:00,68.0,79.0,72
22016,72509014739,2016-08-05T22:54:00,67.0,76.0,72
22017,72509014739,2016-08-05T23:54:00,66.0,76.0,71
22018,72509014739,2016-08-05T23:59:00,,,
22019,72509014739,2016-08-06T00:54:00,66.0,76.0,71
22020,72509014739,2016-08-06T01:00:00,66.0,76.0,71
22021,72509014739,2016-08-06T01:54:00,66.0,79.0,70
22022,72509014739,2016-08-06T02:54:00,67.0,79.0,71
22023,72509014739,2016-08-06T03:54:00,67.0,79.0,71
22024,72509014739,2016-08-06T04:00:00,67.0,79.0,71
22025,72509014739,2016-08-06T04:54:00,67.0,84.0,70
22026,72509014739,2016-08-06T05:54:00,68.0,76.0,73
22027,72509014739,2016-08-06T06:54:00,68.0,74.0,74
22028,72509014739,2016-08-06T07:00:00,68.0,74.0,74
22029,72509014739,2016-08-06T07:54:00,70.0,72.0,76
22030,72509014739,2016-08-06T08:54:00,71.0,69.0,78
22031,72509014739,2016-08-06T09:54:00,72.0,65.0,81
22032,72509014739,2016-08-06T10:00:00,72.0,65.0,81
22033,72509014739,2016-08-06T10:54:00,73.0,76.0,78
22034,72509014739,2016-08-06T11:54:00,75.0,76.0,80
22035,72509014739,2016-08-06T12:54:00,75.0,65.0,84
22036,72509014739,2016-08-06T13:00:00,75.0,65.0,84
22037,72509014739,2016-08-06T13:54:00,76.0,55.0,88
22038,72509014739,2016-08-06T14:54:00,76.0,55.0,88
22039,72509014739,2016-08-06T15:54:00,75.0,50.0,89
22040,72509014739,2016-08-06T16:00:00,75.0,50.0,89
22041,72509014739,2016-08-06T16:54:00,75.0,55.0,87
22042,72509014739,2016-08-06T17:54:00,73.0,46.0,88
22043,72509014739,2016-08-06T18:54:00,74.0,61.0,84
22044,72509014739,2016-08-06T19:00:00,74.0,61.0,84
22045,72509014739,2016-08-06T19:54:00,71.0,67.0,79
22046,72509014739,2016-08-06T20:54:00,71.0,69.0,78
22047,72509014739,2016-08-06T21:54:00,69.0,58.0,79
22048,72509014739,2016-08-06T22:00:00,69.0,58.0,79
22049,72509014739,2016-08-06T22:54:00,67.0,56.0,78
22050,72509014739,2016-08-06T23:54:00,67.0,58.0,77
22051,72509014739,2016-08-06T23:59:00,,,
22052,72509014739,2016-08-07T00:54:00,66.0,62.0,75
22053,72509014739,2016-08-07T01:00:00,66.0,62.0,75
22054,72509014739,2016-08-07T01:54:00,66.0,64.0,74
22055,72509014739,2016-08-07T02:54:00,65.0,64.0,73
22056,72509014739,2016-08-07T03:54:00,64.0,64.0,72
22057,72509014739,2016-08-07T04:00:00,64.0,64.0,72
22058,72509014739,2016-08-07T04:54:00,64.0,64.0,72
22059,72509014739,2016-08-07T05:54:00,64.0,59.0,73
22060,72509014739,2016-08-07T06:54:00,65.0,54.0,76
22061,72509014739,2016-08-07T07:00:00,65.0,54.0,76
22062,72509014739,2016-08-07T07:54:00,65.0,42.0,80
22063,72509014739,2016-08-07T08:54:00,65.0,38.0,82
22064,72509014739,2016-08-07T09:54:00,65.0,34.0,84
22065,72509014739,2016-08-07T10:00:00,65.0,34.0,84
22066,72509014739,2016-08-07T10:54:00,66.0,32.0,86
22067,72509014739,2016-08-07T11:54:00,67.0,32.0,87
22068,72509014739,2016-08-07T12:54:00,65.0,29.0,87
22069,72509014739,2016-08-07T13:00:00,65.0,29.0,87
22070,72509014739,2016-08-07T13:54:00,66.0,31.0,87
22071,72509014739,2016-08-07T14:54:00,66.0,33.0,86
22072,72509014739,2016-08-07T15:54:00,66.0,33.0,86
22073,72509014739,2016-08-07T16:00:00,66.0,33.0,86
22074,72509014739,2016-08-07T16:54:00,66.0,32.0,86
22075,72509014739,2016-08-07T17:54:00,66.0,37.0,84
22076,72509014739,2016-08-07T18:54:00,65.0,38.0,82
22077,72509014739,2016-08-07T19:00:00,65.0,38.0,82
22078,72509014739,2016-08-07T19:54:00,66.0,42.0,81
22079,72509014739,2016-08-07T20:54:00,66.0,45.0,80
22080,72509014739,2016-08-07T21:54:00,65.0,45.0,79
22081,72509014739,2016-08-07T22:00:00,65.0,45.0,79
22082,72509014739,2016-08-07T22:54:00,63.0,47.0,76
22083,72509014739,2016-08-07T23:54:00,62.0,48.0,74
22084,72509014739,2016-08-07T23:59:00,,,
22085,72509014739,2016-08-08T00:54:00,62.0,50.0,74
22086,72509014739,2016-08-08T01:00:00,62.0,50.0,74
22087,72509014739,2016-08-08T01:54:00,62.0,51.0,73
22088,72509014739,2016-08-08T02:54:00,62.0,55.0,72
22089,72509014739,2016-08-08T03:54:00,62.0,57.0,71
22090,72509014739,2016-08-08T04:00:00,62.0,57.0,71
22091,72509014739,2016-08-08T04:54:00,61.0,63.0,69
22092,72509014739,2016-08-08T05:54:00,62.0,61.0,70
22093,72509014739,2016-08-08T06:54:00,62.0,53.0,73
22094,72509014739,2016-08-08T07:00:00,62.0,53.0,73
22095,72509014739,2016-08-08T07:54:00,63.0,48.0,75
